 INFO  Accepting connections at http://localhost:3001
 HTTP  5/9/2026 6:42:03 PM 127.0.0.1 GET /static/css/5.92889dfb.chunk.css
 HTTP  5/9/2026 6:42:03 PM 127.0.0.1 GET /static/css/main.0907214b.chunk.css
 HTTP  5/9/2026 6:42:03 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  5/9/2026 6:42:03 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  5/9/2026 6:42:03 PM 127.0.0.1 GET /static/js/5.23080043.chunk.js
 HTTP  5/9/2026 6:42:03 PM 127.0.0.1 GET /static/js/main.3379f408.chunk.js
 HTTP  5/9/2026 6:42:03 PM 127.0.0.1 Returned 304 in 1 ms
 HTTP  5/9/2026 6:42:03 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  5/9/2026 6:42:03 PM 127.0.0.1 GET /favicon.png
 HTTP  5/9/2026 6:42:03 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  5/9/2026 6:42:03 PM 127.0.0.1 GET /static/js/6.152f3daf.chunk.js
 HTTP  5/9/2026 6:42:03 PM 127.0.0.1 GET /manifest.json
